5142.229157232481,973824.5931484476
94713.81192805637,697860.3442284677
102388.61996126705,191811.88831822365
54245.8867752024,947765.0668530787
62851.80471569766,516985.9159917053
20579.583295629076,837367.6129952321
94604.26273795377,507608.8194335758
39762.05579363203,206350.5527407199
58503.46187698245,560691.3499253009
98219.67187187992,182209.44805087437
100871.46575817604,269440.4775990171
78546.57054210507,237090.94897010337
35090.742993463246,909726.3799584185
100975.48892345621,197488.54858679307
18605.324596867104,743413.3955934551
87258.70711985504,203324.6609271869
85013.41907008243,428684.01876723475
101922.79085459617,300388.89879396395
66845.18922536245,405956.3853715446
47725.43668624546,555323.7392468953
74446.94820840316,261868.02316869152
68113.78767114335,217968.0598572537
25419.042516026704,750159.820734179
106879.28415630446,225620.92308325204
75521.32395548566,182539.41095948947
91655.54397752178,277064.41365905316
67478.62346610989,309585.7535112705
92130.14265464834,373700.0669957679
49154.62261415205,880912.1759454153
26106.468425611325,780722.9036775546
62108.58977117277,258894.85569866514
57949.735528102305,439892.162537588
95220.90952448538,421471.8732513977
75628.05120575242,234008.03409357055
35413.0472050033,446446.96250508865
133322.45959576624,235317.3806627919
83593.69228851979,629665.2456506174
42496.52576756002,541843.19363992
34828.90110286995,410107.09402460465
35797.686567886725,715823.4664621949
27844.70734662629,965489.6740962104
105570.15228129383,222071.0117394626
53764.75904286757,321547.36782783025
66179.76383412511,452993.31033713033
52792.81949492275,909472.6314693397
86874.30699989037,599469.9118940273
75601.06172831646,491844.81870327936
28118.813544078926,400948.60376531683
116907.29676924636,578131.4694569091
93805.86220524478,445516.78606594395
95803.13588497647,316458.38098311116
53715.1698144033,473286.6704127794
68981.97946567336,223643.9928170514
106878.86674798952,322044.9419708026
120882.34693766528,283773.4625705662
81427.19732094067,517415.70672745205
107848.74690200914,313540.74948571215
79241.88087501795,567839.7992335481
8638.539732772126,782274.7120055099
34025.978647558244,458419.2975557308
55757.49370171075,453147.3729846227
61902.87271201669,901662.3580133629
94055.17986136956,411402.198494704
37299.892356231794,223470.77508916156
72659.1532934314,597976.8343715278
60162.75171481785,280223.25036698265
66473.70624457403,574987.057086071
29554.90388691223,495868.9918878286
32540.275924694113,347968.9426343905
20847.4669813458,551581.1746859164
29228.56860048245,851410.3555235463
9786.36102353985,753675.8549588185
53657.49320366116,405739.5560034384
111827.86776686079,177518.535330109
21471.55669940251,490846.5115615407
47059.81624113864,234955.78550902446
99851.04113775172,189098.6059208592
34202.12226778777,389982.0919070612
127910.81591432654,282248.6885786568
66637.36670283452,360566.3997340412
73315.7392872336,497593.10136788985
117829.76962223373,351603.58761698066
55327.87492900611,673175.0274666253
5163.467944371698,918495.181511289
41854.15384694398,566208.2941208928
124872.04883918555,465846.8924781283
56192.529860641334,327205.7349680141
88445.57687552192,383665.2020457137
37412.75959973353,318104.13492027204
87281.54764655587,443736.9879978284
86742.93503223632,443117.02855315385
74916.592724859,225989.9469120518
79587.42975396327,372745.3776658912
130701.28749159315,190886.32077946974
137812.6341388081,364824.9508725649
73873.99066967638,529003.0134047763
44775.63951490834,240255.26505600262
118022.8184510996,672659.1385076414
100358.15731019828,644268.6082111979
74666.50564903792,235111.48324217164
