5142.133335524958,973806.4466340683
78861.63743049768,581060.0198994344
94873.85490828358,177733.94415191072
53192.525251100305,929361.1045499413
59564.83009548807,489948.99012207903
20579.583295629076,837367.6129952321
88763.37140339741,476268.9213257447
39315.02209255751,204030.61104079324
56259.04209121267,539181.054310172
,0.0
88583.71968941049,236618.3495125589
80023.1170016991,241547.8692262963
31026.29371531351,804355.6635553903
98151.29539280549,191964.97165497733
17697.223607819124,707128.3828652379
77843.4125572038,181385.74345215302
85001.153119493,428622.1671554516
,0.0
59462.613823674095,361121.3918659063
44209.96669137941,514418.425889712
69801.36268709715,245527.1210067922
73654.89064788209,235699.9098483338
24413.730542348792,720491.3291109931
88163.19919304358,186111.4858780029
74617.12742215031,180353.9156060985
83588.25899018206,252677.917350811
65081.85770702196,298589.6113939093
87820.8921198655,356220.8016093417
45547.37892640776,816265.8676809854
25811.50686783216,771901.9769973035
54448.81162246098,226965.66255805775
52131.66608248477,395727.62706726755
89037.28518255736,394101.58506689785
60321.206491888304,186645.65224504218
33211.28341946613,418689.6574497955
124199.60628366926,219215.32289936233
80057.50551151842,603029.098177648
39446.939154285865,502960.0680202868
31828.578664757297,374778.57439669693
31423.246909106412,628350.5915198553
23483.018973388444,814252.1324850263
82363.70816804364,173255.334090602
48192.27608731193,288220.38453017024
64126.13400584839,438936.43675187806
50852.78811389878,876051.3165611133
84937.27712640542,586103.5764642024
73592.7963500301,478779.46091186395
26822.485499361184,382464.14962088334
105365.72709724448,521055.9504883701
89949.93156061051,427203.62537741504
86112.01502629243,284446.5226183398
41403.68216444396,364809.6234666319
68651.0930897303,222571.23800691302
87609.63635063866,263983.34032817837
,0.0
75226.87939347494,478016.80822760734
95665.51017820902,278121.3191884559
64859.22633384372,464775.0615352205
8495.644677771492,769334.6559942423
29011.09511482361,390855.64537654544
55258.77157693762,449094.20262694365
53241.9867552452,775509.9758679142
98277.48572956471,429870.7817184338
35288.344130316334,211419.20569369514
68565.54668305039,564286.9025311123
51166.33731556119,238320.17225383324
64498.55978233623,557902.352233635
28486.509621959092,477943.5880655663
29779.392808659486,318445.48128307925
18535.754956482215,490418.0206513873
26179.686838822498,762598.291541689
9093.168170576655,700291.0764030602
47017.43883083927,355529.7427562625
100859.98143546745,160107.82048687164
19609.294639368378,448274.61756344046
40819.16244221489,203798.04133291738
95950.11847863712,181711.011077196
29496.707726930763,336329.6491853538
123170.05196233062,271787.69355843856
65427.783772591625,354021.4988185781
67020.10967918104,454864.73373237613
104466.28515919704,311727.0004409936
55232.52690914768,672014.9267765221
4629.3542869746325,823485.2335492182
37221.75854498912,503540.66377755447
117984.5467055525,440152.4196500138
52647.58111105962,306563.71077178244
80224.41413873358,348002.88659833116
33681.26806592997,286376.9140731001
75798.07728298721,385355.3404641832
83473.2915537312,426414.4036986345
65425.08686813851,197358.3070221621
72823.08342848878,341064.7613481326
,0.0
132849.33222940264,351685.83350078075
73150.50891539696,523822.2451169425
45335.972332847865,243261.87559584345
113061.36724003864,644381.8482244684
87849.13203679769,563964.500214652
68772.04071946346,216550.86653104165
