5071.246340526874,960382.0159148668
87268.36797678332,643001.6074402587
98350.28628690277,184246.5904557082
53752.607603339806,939146.6665449599
63291.37810435288,520601.6156841397
20499.736923833818,834118.7247745105
92641.2919299219,497076.29937993264
42679.61948643009,221491.64312572844
55851.45230100877,535274.7543690552
89355.26866866979,165764.9010046961
96580.70318691814,257979.30661499168
86200.10421589568,260192.95774235076
28762.790981468836,745674.4282087894
94438.46772480528,184703.39802831155
17410.633696648838,695677.1029965812
79195.79647043171,184536.9819895606
84384.83422539275,425514.35119821713
98950.14200517771,291627.84832732345
62135.32689967999,377353.00033383386
46765.44196863268,544153.4306387891
77032.66631002356,270963.3172544524
74136.3227970443,237240.52056891855
24005.269102711423,708436.926977553
100913.34556909413,213026.89626383694
74893.20868418782,181021.2199952401
89931.44023992245,271852.64173107804
68035.75539150884,312141.8238350293
85668.60324727173,347490.64584590704
43811.08221123295,785149.2638682006
26091.458566590834,780274.0286889034
61315.92358378445,255590.68796667844
57496.44479530081,436451.2660625109
91443.82278502134,404753.5302796204
67448.36062643703,208698.46599757683
33758.300015351306,425585.81344165566
134258.93276194355,236970.27855557
80165.15480669364,603839.9610314704
40911.83746158098,521637.951984825
33898.61386921761,399153.0477607128
29716.344880337037,594218.7622233462
26679.378220188933,925082.9560620507
97596.93829429282,205299.03918238325
49893.58949092757,298395.31800930365
63815.78949034075,436812.16218092095
51926.392288090625,894546.5138777224
83169.05529110787,573902.0887698458
84258.55442967734,548168.6695961156
26065.399367536764,371668.792732541
112767.52529637751,557659.4182593739
88224.4031746646,419008.4887121802
86059.13247608148,284271.84017117956
45866.907183959396,404135.29098454514
67368.68335864626,218413.58357442758
86248.29951254238,259881.39149238874
111673.8410729183,262156.33103283955
74601.66410259962,474043.980692969
99731.2607647418,289941.37758265977
73894.9929283467,529524.5075640988
8468.034283425968,766834.3591902509
32112.716686553882,432642.6339867416
49627.844018390075,403331.02603451646
49101.4830347692,715200.3943508229
95423.65066952429,417387.9602558371
38380.7768761071,229946.56057217397
67740.33400044065,557495.4929803102
60041.551700712116,279658.7306113334
64539.46421170607,558256.169085348
28619.7361619525,480178.84859397187
31472.152182997565,336546.9777481376
19023.04950594833,503310.83397269243
26641.81963533022,776059.9377123206
9653.552505294527,743447.8883741408
52973.02113653777,400563.81304509146
103461.19326051176,164237.0534096339
20784.994871656985,475151.4931314339
47667.82445840074,237991.391248553
104391.68392348719,197697.70725203757
32440.640733734766,369897.1905045355
117889.5667397351,260135.74670403948
66386.57621351135,359209.40397780057
72694.91209524141,493379.5541694275
100967.9473713833,301287.97369219427
53492.78845648208,650847.5047101466
4619.645600177029,821758.2194303215
38195.02460284838,516707.1302736032
121804.21696860685,454402.0578907264
52164.65633968792,303751.6687593865
85809.16348014103,372228.7898050155
35019.7318716045,297757.2793704309
81197.5734574873,412806.2305295246
85753.22514068503,438061.2011695071
72704.36149461025,219316.63196142126
78713.86993160735,368654.08602719376
116812.70230398906,170602.3512932127
135814.98322290482,359536.66288787336
71982.0961054541,515455.3775393632
42932.40850917686,230364.93275390315
109119.73433992277,621916.9094465163
96685.95981112313,620694.2258668405
70860.5003031146,223127.05254825723
